file,num_binary_vars,num_integer_vars,num_continuous_vars,num_vars,num_linear_constraints,num_quadratic_constraints,num_constraints,density,min_coeff,max_coeff
bhD-4-022.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-023.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-024.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-025.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-026.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-027.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-028.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-029.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-030.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-031.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-032.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-033.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-034.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-035.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-036.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-037.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-038.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-039.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-040.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-041.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-042.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-043.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-044.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-045.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-046.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-047.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-048.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-049.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-050.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-051.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-052.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-053.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-054.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-055.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-056.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-057.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-058.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-059.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-060.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-061.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-062.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-063.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-064.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-065.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-066.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-067.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-068.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-069.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-070.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-071.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-072.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-073.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-074.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-075.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-076.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-077.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-078.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-079.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-080.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-081.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-082.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-083.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-084.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-085.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-086.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-087.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-088.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-089.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-090.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-091.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-092.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-093.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-094.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-095.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-096.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-097.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-098.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-099.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-4-100.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhD-6-001.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-002.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-003.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-004.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-005.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-006.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-007.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-008.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-009.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-010.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-011.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-012.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-013.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-014.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-015.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-016.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-017.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-018.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-019.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-020.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-021.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-022.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-023.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-024.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-025.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-026.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-027.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-028.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-029.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-030.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-031.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-032.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-033.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-034.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-035.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-036.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-037.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-038.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-039.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-040.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-041.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-042.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-043.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-044.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-045.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-046.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-047.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-048.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-049.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-050.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-051.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-052.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-053.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-054.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-055.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-056.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-057.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-058.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-059.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-060.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-061.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-062.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-063.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-064.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-065.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-066.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-067.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-068.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-069.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-070.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-071.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-072.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-073.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-074.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-075.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-076.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-077.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-078.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-079.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-080.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-081.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-082.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-083.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-084.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-085.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-086.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-087.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-088.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-089.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-090.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-091.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-092.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-093.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-094.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-095.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-096.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-097.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-098.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-099.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhD-6-100.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-001.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-002.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-003.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-004.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-005.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-006.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-007.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-008.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-009.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-010.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-011.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-012.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-013.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-014.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-015.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-016.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-017.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-018.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-019.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-020.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-021.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-022.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-023.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-024.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-025.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-026.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-027.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-028.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-029.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-030.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-031.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-032.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-033.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-034.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-035.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-036.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-037.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-038.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-039.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-040.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-041.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-042.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-043.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-044.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-045.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-046.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-047.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-048.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-049.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-050.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-051.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-052.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-053.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-054.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-055.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-056.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-057.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-058.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-059.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-060.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-061.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-062.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-063.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-064.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-065.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-066.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-067.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-068.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-069.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-070.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-071.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-072.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-073.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-074.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-075.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-076.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-077.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-078.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-079.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-080.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-081.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-082.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-083.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-084.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-085.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-086.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-087.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-088.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-089.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-090.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-091.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-092.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-093.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-094.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-095.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-096.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-097.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-098.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-099.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-6-100.lp,0,1440,0,1440,757,0,757,0.0059445178335535,-10000.0,1.0
bhS-4-001.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhS-4-002.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhS-4-003.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhS-4-004.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
bhS-4-005.lp,0,48,0,48,41,0,41,0.08536585365853659,-10000.0,1.0
