file,num_variables,density,min_coeff,max_coeff
ms_07_050_001.qs,284,0.45757351124289597,-666624.0,4.61168304416254e+18
ms_07_050_002.qs,284,0.46548060291574006,-726016.0,4.61168309570214e+18
ms_07_050_003.qs,284,0.46468989374845565,-660480.0,4.61168301409776e+18
ms_07_050_004.qs,284,0.4623177662466024,-705536.0,4.61168316012665e+18
ms_07_100_002.qs,284,0.46627131208302447,-2902016.0,4.61168017512438e+18
ms_07_100_003.qs,284,0.4686434395848777,-2627584.0,4.61167999044079e+18
ms_07_100_005.qs,284,0.461527057079318,-2914304.0,4.61168011499484e+18
ms_07_100_006.qs,284,0.46548060291574006,-2816000.0,4.61168019659922e+18
ms_07_200_248.qs,284,0.4670620212503089,-8091648.0,4.61167530892644e+18
ms_07_200_370.qs,284,0.46627131208302447,-12357632.0,4.61167335042135e+18
ms_07_200_398.qs,284,0.4678527304175933,-11849728.0,4.61167603907088e+18
ms_07_200_500.qs,284,0.46627131208302447,-12455936.0,4.61167473340082e+18
ms_08_050_000.qs,326,0.4548695146432525,-707584.0,4.61168270915509e+18
ms_08_050_001.qs,326,0.45426915067259527,-789504.0,4.61168301409776e+18
ms_08_050_002.qs,326,0.4548695146432525,-922624.0,4.6116830098028e+18
ms_08_050_003.qs,326,0.4566706065552241,-934912.0,4.6116827864645e+18
ms_08_100_000.qs,326,0.45967242640851014,-2975744.0,4.61167926029635e+18
ms_08_100_001.qs,326,0.45727097052588134,-3315712.0,4.61167985300183e+18
ms_08_100_002.qs,326,0.45967242640851014,-3848192.0,4.6116798701817e+18
ms_08_100_003.qs,326,0.4590720624378529,-3913728.0,4.61167940203027e+18
ms_08_200_000.qs,326,0.46087315434982457,-12161024.0,4.611672345399e+18
ms_08_200_001.qs,326,0.46087315434982457,-13570048.0,4.61167354798984e+18
ms_08_200_002.qs,326,0.46087315434982457,-15708160.0,4.61167356516971e+18
ms_08_200_003.qs,326,0.4590720624378529,-15929344.0,4.61167264175174e+18
ms_09_050_000.qs,368,0.44998232591021564,-971776.0,4.61168224100365e+18
ms_09_050_001.qs,368,0.44951101684929895,-1033216.0,4.61168258030607e+18
ms_09_050_002.qs,368,0.44951101684929895,-1190912.0,4.61168240421241e+18
ms_09_050_003.qs,368,0.44998232591021564,-1201152.0,4.61168252876646e+18
ms_09_100_000.qs,368,0.45422410745846586,-4044800.0,4.61167831110858e+18
ms_09_100_001.qs,368,0.4523388712147991,-4315136.0,4.61167895535367e+18
ms_09_100_002.qs,368,0.4546954165193826,-4937728.0,4.61167863323112e+18
ms_09_100_003.qs,368,0.4523388712147991,-4999168.0,4.61167887804426e+18
ms_09_200_000.qs,368,0.4561093437021327,-16494592.0,4.61167042984359e+18
ms_09_200_001.qs,368,0.4561093437021327,-17608704.0,4.61167174410358e+18
ms_09_200_002.qs,368,0.4561093437021327,-20066304.0,4.61167106979371e+18
ms_09_200_003.qs,368,0.4537527983975492,-20336640.0,4.61167157659986e+18
ms_10_050_000.qs,410,0.4462524479259391,-1215488.0,4.61168187593143e+18
ms_10_050_001.qs,410,0.44473325025221055,-1348608.0,4.61168218946404e+18
ms_10_050_002.qs,410,0.4462524479259391,-1485824.0,4.61168193176601e+18
ms_10_050_003.qs,410,0.4454928490890748,-1457152.0,4.61168204773012e+18
ms_10_100_000.qs,410,0.4500504421102605,-5072896.0,4.6116775466044e+18
ms_10_100_001.qs,410,0.4477716455996677,-5609472.0,4.61167816507969e+18
ms_10_100_002.qs,410,0.45043024152869265,-6141952.0,4.61167767115845e+18
ms_10_100_003.qs,410,0.448531244436532,-6047744.0,4.61167789879171e+18
ms_10_200_000.qs,410,0.45232923862085334,-20631552.0,4.61166888795033e+18
ms_10_200_001.qs,410,0.45156963978398906,-22851584.0,4.61167014208078e+18
ms_10_200_002.qs,410,0.45232923862085334,-24956928.0,4.61166911558359e+18
ms_10_200_003.qs,410,0.4500504421102605,-24555520.0,4.6116696009149e+18
ms_11_050_000.qs,452,0.44394303463634766,-1545216.0,4.61168113290209e+18
ms_11_050_001.qs,452,0.44238019887085117,-1475584.0,4.61168152374411e+18
ms_11_050_002.qs,452,0.44425560178944695,-1754112.0,4.61168134335549e+18
ms_11_050_003.qs,452,0.4414424974115533,-1676288.0,4.61168180291699e+18
ms_11_100_000.qs,452,0.44644357186114203,-6383616.0,4.61167605195578e+18
ms_11_100_001.qs,452,0.44488073609564555,-6125568.0,4.61167680787002e+18
ms_11_100_002.qs,452,0.4476938404735392,-7239680.0,4.61167645997767e+18
ms_11_100_003.qs,452,0.44488073609564555,-6940672.0,4.61167740057551e+18
ms_11_200_000.qs,452,0.4483189747797378,-25964544.0,4.61166585999838e+18
ms_11_200_001.qs,452,0.4483189747797378,-24956928.0,4.61166738900674e+18
ms_11_200_002.qs,452,0.44925667623903576,-29380608.0,4.61166667604217e+18
ms_11_200_003.qs,452,0.4467561390142413,-28151808.0,4.61166858300765e+18
ms_12_050_000.qs,494,0.4406903038481986,-1764352.0,4.61168081077954e+18
ms_12_050_001.qs,494,0.4393816709606183,-1874944.0,4.61168093962856e+18
ms_12_050_002.qs,494,0.4409520304257146,-1987584.0,4.61168118873666e+18
ms_12_050_003.qs,494,0.43859649122807015,-1948672.0,4.61168127463601e+18
ms_12_100_000.qs,494,0.4438310227783912,-7292928.0,4.61167536905598e+18
ms_12_100_001.qs,494,0.44199893673577884,-7735296.0,4.61167563104898e+18
ms_12_100_002.qs,494,0.44461620251093936,-8185856.0,4.61167615503499e+18
ms_12_100_003.qs,494,0.4422606633132949,-8046592.0,4.61167631824375e+18
ms_12_200_000.qs,494,0.4459248353985196,-29626368.0,4.61166451137865e+18
ms_12_200_001.qs,494,0.4454013822434875,-31371264.0,4.61166500100492e+18
ms_12_200_002.qs,494,0.4459248353985196,-33173504.0,4.61166605756688e+18
ms_12_200_003.qs,494,0.44409274935590726,-32624640.0,4.6116663968693e+18
ms_13_050_000.qs,536,0.4385613830289891,-2096128.0,4.61168038557778e+18
ms_13_050_001.qs,536,0.4374496233914228,-2226176.0,4.6116805144268e+18
ms_13_050_002.qs,536,0.43789432724644933,-2533376.0,4.61168038987275e+18
ms_13_050_003.qs,536,0.43700491953639625,-2455552.0,4.61168065186575e+18
ms_13_100_000.qs,536,0.44145195808666166,-8884224.0,4.61167451006252e+18
ms_13_100_001.qs,536,0.44034019844909533,-9400320.0,4.61167476346559e+18
ms_13_100_002.qs,536,0.4421190138692015,-10653696.0,4.61167451865245e+18
ms_13_100_003.qs,536,0.4405625503766086,-10366976.0,4.61167502975356e+18
ms_13_200_000.qs,536,0.4434531254342811,-36544512.0,4.61166275044206e+18
ms_13_200_001.qs,536,0.4434531254342811,-38592512.0,4.61166326154317e+18
ms_13_200_002.qs,536,0.4434531254342811,-43573248.0,4.61166279339173e+18
ms_13_200_003.qs,536,0.4421190138692015,-42426368.0,4.61166381988892e+18
ms_14_050_000.qs,578,0.43642242023295147,-2824192.0,4.61167987447667e+18
ms_14_050_001.qs,578,0.4354662316008391,-2664448.0,4.61167997326092e+18
ms_14_050_002.qs,578,0.4354662316008391,-2852864.0,4.61167996037602e+18
ms_14_050_003.qs,578,0.4356574693272615,-2848768.0,4.61168024384386e+18
ms_14_100_000.qs,578,0.4394822238557111,-11866112.0,4.6116734620905e+18
ms_14_100_001.qs,578,0.4389085106764437,-11186176.0,4.61167364677409e+18
ms_14_100_002.qs,578,0.4396734615821336,-11997184.0,4.61167363388919e+18
ms_14_100_003.qs,578,0.4389085106764437,-11964416.0,4.61167420941481e+18
ms_14_200_000.qs,578,0.44120336339351346,-48668672.0,4.61166065449802e+18
ms_14_200_001.qs,578,0.44158583884635844,-45801472.0,4.61166100668534e+18
ms_14_200_002.qs,578,0.44101212566709097,-49029120.0,4.61166096373567e+18
ms_14_200_003.qs,578,0.44043841248782356,-48898048.0,4.61166213626174e+18
ms_15_050_000.qs,620,0.43500077918030233,-3192832.0,4.61167931183596e+18
ms_15_050_001.qs,620,0.43433587865565426,-3123200.0,4.61167953946922e+18
ms_15_050_002.qs,620,0.4336709781310062,-3463168.0,4.61167929465609e+18
ms_15_050_003.qs,620,0.4336709781310062,-3667968.0,4.61167952228935e+18
ms_15_100_000.qs,620,0.43815905667238064,-13365248.0,4.61167231533423e+18
ms_15_100_001.qs,620,0.4376603812788946,-13070336.0,4.61167277060076e+18
ms_15_100_002.qs,620,0.43749415614773257,-14422016.0,4.6116723196292e+18
ms_15_100_003.qs,620,0.4368292556230845,-15323136.0,4.61167274483096e+18
ms_15_200_000.qs,620,0.43965508285283883,-54779904.0,4.61165830515091e+18
ms_15_200_001.qs,620,0.43998753311516287,-53403648.0,4.61165921568398e+18
ms_15_200_002.qs,620,0.4388239571970287,-58941440.0,4.61165827938111e+18
ms_15_200_003.qs,620,0.4388239571970287,-62513152.0,4.61165918561921e+18
