file,num_binary_vars,num_integer_vars,num_continuous_vars,num_vars,num_linear_constraints,num_quadratic_constraints,num_constraints,density,min_coeff,max_coeff
ms_05_100_003.lp,0,40,2,42,0,1,1,0.8687830687830688,-1.0,61874.0
ms_05_100_006.lp,0,40,2,42,0,1,1,0.8687830687830688,-1.0,58170.0
ms_05_100_013.lp,0,40,2,42,0,1,1,0.8687830687830688,-1.0,59470.0
ms_05_100_015.lp,0,40,2,42,0,1,1,0.8687830687830688,-1.0,64190.0
ms_05_200_070.lp,0,40,2,42,0,1,1,0.8687830687830688,-1.0,245276.0
ms_05_200_095.lp,0,40,2,42,0,1,1,0.8687830687830688,-1.0,229166.0
ms_05_200_180.lp,0,40,2,42,0,1,1,0.8687830687830688,-1.0,281596.0
ms_05_200_199.lp,0,40,2,42,0,1,1,0.8687830687830688,-1.0,221888.0
ms_06_050_001.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,16296.0
ms_06_050_002.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,17566.0
ms_06_050_003.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,16144.0
ms_06_050_004.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,18174.0
ms_06_100_002.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,69860.0
ms_06_100_003.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,64588.0
ms_06_100_005.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,71556.0
ms_06_100_010.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,66006.0
ms_06_200_077.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,257168.0
ms_06_200_104.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,257236.0
ms_06_200_240.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,344832.0
ms_06_200_289.lp,0,50,2,52,0,1,1,0.8923076923076924,-1.0,253780.0
ms_07_050_001.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,18940.0
ms_07_050_002.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,19054.0
ms_07_050_003.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,20024.0
ms_07_050_004.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,21944.0
ms_07_100_002.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,75530.0
ms_07_100_003.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,79150.0
ms_07_100_005.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,80506.0
ms_07_100_006.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,84284.0
ms_07_200_248.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,239600.0
ms_07_200_370.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,362032.0
ms_07_200_398.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,320964.0
ms_07_200_500.lp,0,60,2,62,0,1,1,0.9086848635235732,-1.0,279978.0
ms_08_050_000.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,16874.0
ms_08_050_001.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,19100.0
ms_08_050_002.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,22288.0
ms_08_050_003.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,19320.0
ms_08_100_000.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,70856.0
ms_08_100_001.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,84652.0
ms_08_100_002.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,92438.0
ms_08_100_003.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,81138.0
ms_08_200_000.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,281244.0
ms_08_200_001.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,320840.0
ms_08_200_002.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,375924.0
ms_08_200_003.lp,0,70,2,72,0,1,1,0.9207407407407407,-1.0,365804.0
ms_09_050_000.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,20240.0
ms_09_050_001.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,19936.0
ms_09_050_002.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,22244.0
ms_09_050_003.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,26554.0
ms_09_100_000.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,84376.0
ms_09_100_001.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,80762.0
ms_09_100_002.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,95440.0
ms_09_100_003.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,110162.0
ms_09_200_000.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,333556.0
ms_09_200_001.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,351578.0
ms_09_200_002.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,385946.0
ms_09_200_003.lp,0,80,2,82,0,1,1,0.9299856527977044,-1.0,419926.0
ms_10_050_000.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,22794.0
ms_10_050_001.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,21052.0
ms_10_050_002.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,23350.0
ms_10_050_003.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,25182.0
ms_10_100_000.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,94160.0
ms_10_100_001.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,95516.0
ms_10_100_002.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,91828.0
ms_10_100_003.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,102706.0
ms_10_200_000.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,383536.0
ms_10_200_001.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,364402.0
ms_10_200_002.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,372946.0
ms_10_200_003.lp,0,90,2,92,0,1,1,0.9372997711670481,-1.0,417218.0
ms_11_050_000.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,24256.0
ms_11_050_001.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,26600.0
ms_11_050_002.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,24760.0
ms_11_050_003.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,26842.0
ms_11_100_000.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,100668.0
ms_11_100_001.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,105416.0
ms_11_100_002.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,103074.0
ms_11_100_003.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,115054.0
ms_11_200_000.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,413730.0
ms_11_200_001.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,448066.0
ms_11_200_002.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,417648.0
ms_11_200_003.lp,0,100,2,102,0,1,1,0.9432306255835667,-1.0,451010.0
ms_12_050_000.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,33332.0
ms_12_050_001.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,25124.0
ms_12_050_002.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,31498.0
ms_12_050_003.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,30310.0
ms_12_100_000.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,137902.0
ms_12_100_001.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,103972.0
ms_12_100_002.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,130476.0
ms_12_100_003.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,120868.0
ms_12_200_000.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,558942.0
ms_12_200_001.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,423710.0
ms_12_200_002.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,531702.0
ms_12_200_003.lp,0,110,2,112,0,1,1,0.948136645962733,-1.0,504808.0
ms_13_050_000.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,27560.0
ms_13_050_001.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,26674.0
ms_13_050_002.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,27366.0
ms_13_050_003.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,29440.0
ms_13_100_000.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,114454.0
ms_13_100_001.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,107374.0
ms_13_100_002.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,113972.0
ms_13_100_003.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,117376.0
ms_13_200_000.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,459270.0
ms_13_200_001.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,437172.0
ms_13_200_002.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,450906.0
ms_13_200_003.lp,0,120,2,122,0,1,1,0.9522622950819672,-1.0,506270.0
ms_14_050_000.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,31486.0
ms_14_050_001.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,35106.0
ms_14_050_002.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,30844.0
ms_14_050_003.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,30648.0
ms_14_100_000.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,115178.0
ms_14_100_001.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,134014.0
ms_14_100_002.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,127258.0
ms_14_100_003.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,121460.0
ms_14_200_000.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,505590.0
ms_14_200_001.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,514780.0
ms_14_200_002.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,521850.0
ms_14_200_003.lp,0,130,2,132,0,1,1,0.9557800224466891,-1.0,516284.0
ms_15_050_000.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,29646.0
ms_15_050_001.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,32046.0
ms_15_050_002.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,36868.0
ms_15_050_003.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,34990.0
ms_15_100_000.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,131398.0
ms_15_100_001.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,133510.0
ms_15_100_002.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,140816.0
ms_15_100_003.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,145308.0
ms_15_200_000.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,534528.0
ms_15_200_001.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,537844.0
ms_15_200_002.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,568792.0
ms_15_200_003.lp,0,140,2,142,0,1,1,0.9588149587178242,-1.0,591300.0
