file,num_binary_vars,num_integer_vars,num_continuous_vars,num_vars,num_linear_constraints,num_quadratic_constraints,num_constraints,density,min_coeff,max_coeff
labs054.lp,0,1485,2,1487,0,1,1,0.0888623100427418,-20032.0,10840.0
labs055.lp,0,1540,2,1542,0,1,1,0.08731232082068847,-20032.0,10848.0
labs056.lp,0,1596,2,1598,0,1,1,0.08582636477983488,-20032.0,10872.0
labs057.lp,0,1653,2,1655,0,1,1,0.08437931625115253,-20032.0,10880.0
labs058.lp,0,1711,2,1713,0,1,1,0.0829900786117949,-20032.0,10904.0
labs059.lp,0,1770,2,1772,0,1,1,0.08163609194671415,-20032.0,10912.0
labs060.lp,0,1830,2,1832,0,1,1,0.08033447163951786,-20032.0,10936.0
labs061.lp,0,1891,2,1893,0,1,1,0.0790648870700627,-20032.0,10944.0
labs062.lp,0,1953,2,1955,0,1,1,0.07784288472239276,-20032.0,10968.0
labs063.lp,0,2016,2,2018,0,1,1,0.07665008000729702,-20032.0,10976.0
labs064.lp,0,2080,2,2082,0,1,1,0.07550063695441342,-20032.0,11000.0
labs065.lp,0,2145,2,2147,0,1,1,0.07437787718937186,-20032.0,11008.0
labs066.lp,0,2211,2,2213,0,1,1,0.07329474177040494,-20032.0,11032.0
labs067.lp,0,2278,2,2280,0,1,1,0.07223605443745149,-20032.0,11040.0
labs068.lp,0,2346,2,2348,0,1,1,0.07121367035811359,-20032.0,11064.0
labs069.lp,0,2415,2,2417,0,1,1,0.07021374082343729,-20032.0,11072.0
labs070.lp,0,2485,2,2487,0,1,1,0.06924715347114231,-20032.0,11096.0
labs071.lp,0,2556,2,2558,0,1,1,0.06830123714745663,-20032.0,11104.0
labs072.lp,0,2628,2,2630,0,1,1,0.06738601459394436,-20032.0,11128.0
labs073.lp,0,2701,2,2703,0,1,1,0.06648986275959017,-20032.0,11136.0
labs074.lp,0,2775,2,2777,0,1,1,0.0656220288443354,-20032.0,11160.0
labs075.lp,0,2850,2,2852,0,1,1,0.06477182571360499,-20032.0,11168.0
labs076.lp,0,2926,2,2928,0,1,1,0.06394780311462359,-20032.0,11192.0
labs077.lp,0,3003,2,3005,0,1,1,0.063140112224307,-20032.0,11200.0
labs078.lp,0,3081,2,3083,0,1,1,0.06235667382583687,-20032.0,11224.0
labs079.lp,0,3160,2,3162,0,1,1,0.061588392172850386,-20032.0,11232.0
labs080.lp,0,3240,2,3242,0,1,1,0.06084261935745117,-20032.0,11256.0
labs081.lp,0,3321,2,3323,0,1,1,0.06011093801488161,-20032.0,11264.0
labs082.lp,0,3403,2,3405,0,1,1,0.05940018476005322,-20032.0,11288.0
labs083.lp,0,3486,2,3488,0,1,1,0.05870255493155401,-20032.0,11296.0
labs084.lp,0,3570,2,3572,0,1,1,0.05802441679261388,-20032.0,11320.0
labs085.lp,0,3655,2,3657,0,1,1,0.0573585204510849,-20032.0,11328.0
labs086.lp,0,3741,2,3743,0,1,1,0.056710807673879655,-20032.0,11352.0
labs087.lp,0,3828,2,3830,0,1,1,0.056074532079869815,-20032.0,11360.0
labs088.lp,0,3916,2,3918,0,1,1,0.05545524621743966,-20032.0,11384.0
labs089.lp,0,4005,2,4007,0,1,1,0.054846661733487595,-20032.0,11392.0
labs090.lp,0,4095,2,4097,0,1,1,0.054253975246611144,-20032.0,11416.0
labs091.lp,0,4186,2,4188,0,1,1,0.05367131596177464,-20032.0,11424.0
labs092.lp,0,4278,2,4280,0,1,1,0.053103554369480735,-20032.0,11448.0
labs093.lp,0,4371,2,4373,0,1,1,0.05254520112824625,-20032.0,11456.0
labs094.lp,0,4465,2,4467,0,1,1,0.05200082734484905,-20032.0,11480.0
labs095.lp,0,4560,2,4562,0,1,1,0.051465292840086184,-20032.0,11488.0
labs096.lp,0,4656,2,4658,0,1,1,0.05094289339318273,-20032.0,11512.0
labs097.lp,0,4753,2,4755,0,1,1,0.05042880903665927,-20032.0,11520.0
labs098.lp,0,4851,2,4853,0,1,1,0.04992708190826782,-20032.0,11544.0
labs099.lp,0,4950,2,4952,0,1,1,0.049433186236711994,-20032.0,11552.0
labs100.lp,0,5050,2,5052,0,1,1,0.04895093010925739,-20032.0,11576.0
