file,num_binary_vars,num_integer_vars,num_continuous_vars,num_vars,num_linear_constraints,num_quadratic_constraints,num_constraints,density,min_coeff,max_coeff
bqp_a050_t15_q0.01_b020.lp,0,4635,1,4636,30,1,31,0.06337386417281521,-393550.0,393550.0
bqp_a050_t15_q0_b020.lp,0,4635,1,4636,30,1,31,0.0011968107325902872,-244.5,16.0
bqp_a050_t10_q0.000001_b020.lp,0,3090,1,3091,20,1,21,0.0655931944792269,-212.5,42.5
bqp_a050_t10_q0.00001_b020.lp,0,3090,1,3091,20,1,21,0.09186953414993031,-427.5,427.5
bqp_a050_t10_q0.00005_b020.lp,0,3090,1,3091,20,1,21,0.09432225678560789,-2138.5,2138.5
bqp_a050_t10_q0.0001_b020.lp,0,3090,1,3091,20,1,21,0.09463442148469413,-4277.5,4277.5
bqp_a050_t10_q0.0005_b020.lp,0,3090,1,3091,20,1,21,0.09487969374826188,-21387.5,21387.5
bqp_a050_t10_q0.001_b020.lp,0,3090,1,3091,20,1,21,0.0949242887052742,-42775.0,42775.0
bqp_a050_t10_q0.01_b020.lp,0,3090,1,3091,20,1,21,0.09496145116945114,-427753.0,427753.0
bqp_a050_t10_q0_b020.lp,0,3090,1,3091,20,1,21,0.0017530360184796548,-212.5,16.0
bqp_a050_t10_q0.000001_b020.lp,0,3090,1,3091,20,1,21,0.05194094388942763,-223.5,32.5
bqp_a050_t10_q0.00001_b020.lp,0,3090,1,3091,20,1,21,0.09099993248819008,-326.0,326.0
bqp_a050_t10_q0.00005_b020.lp,0,3090,1,3091,20,1,21,0.09424793185725402,-1630.0,1630.0
bqp_a050_t10_q0.0001_b020.lp,0,3090,1,3091,20,1,21,0.09455266406350488,-3260.5,3260.5
bqp_a050_t10_q0.0005_b020.lp,0,3090,1,3091,20,1,21,0.09489455873393265,-16304.0,16304.0
bqp_a050_t10_q0.001_b020.lp,0,3090,1,3091,20,1,21,0.09493172119810958,-32608.5,32608.5
bqp_a050_t10_q0.01_b020.lp,0,3090,1,3091,20,1,21,0.09496888366228652,-326088.5,326088.5
bqp_a050_t10_q0_b020.lp,0,3090,1,3091,20,1,21,0.0017530360184796548,-223.5,16.0
bqp_a010_t10_q0.000001_b004.lp,0,690,1,691,20,1,21,0.06855759334692445,-263.5,45.0
bqp_a010_t10_q0.00001_b004.lp,0,690,1,691,20,1,21,0.07815155542060828,-451.5,451.5
bqp_a010_t10_q0.00005_b004.lp,0,690,1,691,20,1,21,0.07914525802750033,-2257.5,2257.5
bqp_a010_t10_q0.0001_b004.lp,0,690,1,691,20,1,21,0.07914525802750033,-4515.5,4515.5
bqp_a010_t10_q0.0005_b004.lp,0,690,1,691,20,1,21,0.07914525802750033,-22577.5,22577.5
bqp_a010_t10_q0.001_b004.lp,0,690,1,691,20,1,21,0.07914525802750033,-45155.0,45155.0
bqp_a010_t10_q0.01_b004.lp,0,690,1,691,20,1,21,0.07914525802750033,-451553.5,451553.5
bqp_a010_t10_q0_b004.lp,0,690,1,691,20,1,21,0.006983521098435707,-263.5,16.0
bqp_a010_t15_q0.000001_b004.lp,0,1035,1,1036,30,1,31,0.045553873124391776,-293.5,48.0
bqp_a010_t15_q0.00001_b004.lp,0,1035,1,1036,30,1,31,0.052230704641987626,-481.0,481.0
bqp_a010_t15_q0.00005_b004.lp,0,1035,1,1036,30,1,31,0.05286308016062338,-2406.0,2406.0
bqp_a010_t15_q0.0001_b004.lp,0,1035,1,1036,30,1,31,0.05292631771248696,-4812.0,4812.0
bqp_a010_t15_q0.0005_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-24060.5,24060.5
bqp_a010_t15_q0.001_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-48121.5,48121.5
bqp_a010_t15_q0.01_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-481216.0,481216.0
bqp_a010_t15_q0_b004.lp,0,1035,1,1036,30,1,31,0.004770921968374198,-293.5,16.0
bqp_a050_t15_q0.000001_b020.lp,0,4635,1,4636,30,1,31,0.037469650528695456,-248.5,36.5
bqp_a050_t15_q0.00001_b020.lp,0,4635,1,4636,30,1,31,0.060422416533101146,-368.0,368.0
bqp_a050_t15_q0.00005_b020.lp,0,4635,1,4636,30,1,31,0.06275250677498068,-1842.0,1842.0
bqp_a050_t15_q0.0001_b020.lp,0,4635,1,4636,30,1,31,0.06302021927085619,-3684.0,3684.0
bqp_a050_t15_q0.0005_b020.lp,0,4635,1,4636,30,1,31,0.06331437250706509,-18422.0,18422.0
bqp_a050_t15_q0.001_b020.lp,0,4635,1,4636,30,1,31,0.06333750815485681,-36844.5,36844.5
bqp_a050_t15_q0.01_b020.lp,0,4635,1,4636,30,1,31,0.06337386417281521,-368449.0,368449.0
bqp_a050_t15_q0_b020.lp,0,4635,1,4636,30,1,31,0.0011968107325902872,-248.5,16.0
bqp_a050_t10_q0.000001_b020.lp,0,3090,1,3091,20,1,21,0.06759996754478129,-236.0,39.0
bqp_a050_t10_q0.00001_b020.lp,0,3090,1,3091,20,1,21,0.09215940137051039,-393.5,393.5
bqp_a050_t10_q0.00005_b020.lp,0,3090,1,3091,20,1,21,0.09447090664231562,-1967.5,1967.5
bqp_a050_t10_q0.0001_b020.lp,0,3090,1,3091,20,1,21,0.094708746413048,-3935.5,3935.5
bqp_a050_t10_q0.0005_b020.lp,0,3090,1,3091,20,1,21,0.09490199122676804,-19677.5,19677.5
bqp_a050_t10_q0.001_b020.lp,0,3090,1,3091,20,1,21,0.0949242887052742,-39355.0,39355.0
bqp_a050_t10_q0.01_b020.lp,0,3090,1,3091,20,1,21,0.09496888366228652,-393550.0,393550.0
bqp_a050_t10_q0_b020.lp,0,3090,1,3091,20,1,21,0.0017530360184796548,-236.0,16.0
bqp_a010_t10_q0.000001_b004.lp,0,690,1,691,20,1,21,0.06492584691459284,-217.0,32.5
bqp_a010_t10_q0.00001_b004.lp,0,690,1,691,20,1,21,0.07758372535952712,-326.0,326.0
bqp_a010_t10_q0.00005_b004.lp,0,690,1,691,20,1,21,0.07900330051223003,-1630.0,1630.0
bqp_a010_t10_q0.0001_b004.lp,0,690,1,691,20,1,21,0.07900330051223003,-3260.5,3260.5
bqp_a010_t10_q0.0005_b004.lp,0,690,1,691,20,1,21,0.07914525802750033,-16304.0,16304.0
bqp_a010_t10_q0.001_b004.lp,0,690,1,691,20,1,21,0.07914525802750033,-32608.5,32608.5
bqp_a010_t10_q0.01_b004.lp,0,690,1,691,20,1,21,0.07914525802750033,-326088.5,326088.5
bqp_a010_t10_q0_b004.lp,0,690,1,691,20,1,21,0.006983521098435707,-217.0,16.0
bqp_a010_t15_q0.000001_b004.lp,0,1035,1,1036,30,1,31,0.04312449717363275,-217.0,32.5
bqp_a010_t15_q0.00001_b004.lp,0,1035,1,1036,30,1,31,0.05191451688266975,-326.0,326.0
bqp_a010_t15_q0.00005_b004.lp,0,1035,1,1036,30,1,31,0.052799842608759806,-1630.0,1630.0
bqp_a010_t15_q0.0001_b004.lp,0,1035,1,1036,30,1,31,0.05286308016062338,-3260.5,3260.5
bqp_a010_t15_q0.0005_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-16304.0,16304.0
bqp_a010_t15_q0.001_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-32608.5,32608.5
bqp_a010_t15_q0.01_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-326088.5,326088.5
bqp_a010_t15_q0_b004.lp,0,1035,1,1036,30,1,31,0.004770921968374198,-217.0,16.0
bqp_a050_t15_q0.000001_b020.lp,0,4635,1,4636,30,1,31,0.03596032493466475,-225.0,32.5
bqp_a050_t15_q0.00001_b020.lp,0,4635,1,4636,30,1,31,0.06072317995439339,-326.0,326.0
bqp_a050_t15_q0.00005_b020.lp,0,4635,1,4636,30,1,31,0.06287479519902257,-1630.0,1630.0
bqp_a050_t15_q0.0001_b020.lp,0,4635,1,4636,30,1,31,0.063092931306773,-3260.5,3260.5
bqp_a050_t15_q0.0005_b020.lp,0,4635,1,4636,30,1,31,0.06332098269214843,-16304.0,16304.0
bqp_a050_t15_q0.001_b020.lp,0,4635,1,4636,30,1,31,0.06334742343248183,-32608.5,32608.5
bqp_a050_t15_q0.01_b020.lp,0,4635,1,4636,30,1,31,0.06337386417281521,-326088.5,326088.5
bqp_a050_t15_q0_b020.lp,0,4635,1,4636,30,1,31,0.0011968107325902872,-225.0,16.0
bqp_a010_t15_q0.000001_b004.lp,0,1035,1,1036,30,1,31,0.047361413148492314,-322.0,190.0
bqp_a010_t15_q0.00001_b004.lp,0,1035,1,1036,30,1,31,0.05267336750503265,-1901.5,1901.5
bqp_a010_t15_q0.00005_b004.lp,0,1035,1,1036,30,1,31,0.05292631771248696,-9508.0,9508.0
bqp_a010_t15_q0.0001_b004.lp,0,1035,1,1036,30,1,31,0.05292631771248696,-19016.0,19016.0
bqp_a010_t15_q0.0005_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-95080.5,95080.5
bqp_a010_t15_q0.001_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-190161.5,190161.5
bqp_a010_t15_q0.01_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-1901617.5,1901617.5
bqp_a010_t15_q0_b004.lp,0,1035,1,1036,30,1,31,0.004770921968374198,-322.0,16.0
bqp_a050_t15_q0.000001_b020.lp,0,4635,1,4636,30,1,31,0.04269637895897297,-226.5,42.5
bqp_a050_t15_q0.00001_b020.lp,0,4635,1,4636,30,1,31,0.061070214671269066,-427.5,427.5
bqp_a050_t15_q0.00005_b020.lp,0,4635,1,4636,30,1,31,0.06293759195731437,-2138.5,2138.5
bqp_a050_t15_q0.0001_b020.lp,0,4635,1,4636,30,1,31,0.06314581278743976,-4277.5,4277.5
bqp_a050_t15_q0.0005_b020.lp,0,4635,1,4636,30,1,31,0.06331767759960677,-21387.5,21387.5
bqp_a050_t15_q0.001_b020.lp,0,4635,1,4636,30,1,31,0.06334411833994015,-42775.0,42775.0
bqp_a050_t15_q0.01_b020.lp,0,4635,1,4636,30,1,31,0.06337055908027353,-427753.0,427753.0
bqp_a050_t15_q0_b020.lp,0,4635,1,4636,30,1,31,0.0011968107325902872,-226.5,16.0
bqp_a010_t15_q0.000001_b004.lp,0,1035,1,1036,30,1,31,0.04628637476681153,-241.0,110.5
bqp_a010_t15_q0.00001_b004.lp,0,1035,1,1036,30,1,31,0.05216746709012405,-1109.0,1109.0
bqp_a010_t15_q0.00005_b004.lp,0,1035,1,1036,30,1,31,0.05286308016062338,-5546.0,5546.0
bqp_a010_t15_q0.0001_b004.lp,0,1035,1,1036,30,1,31,0.05292631771248696,-11092.5,11092.5
bqp_a010_t15_q0.0005_b004.lp,0,1035,1,1036,30,1,31,0.05292631771248696,-55463.0,55463.0
bqp_a010_t15_q0.001_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-110926.5,110926.5
bqp_a010_t15_q0.01_b004.lp,0,1035,1,1036,30,1,31,0.052989555264350535,-1109266.5,1109266.5
bqp_a010_t15_q0_b004.lp,0,1035,1,1036,30,1,31,0.004770921968374198,-241.0,16.0
