file,num_variables,density,min_coeff,max_coeff
uqo_a010_t10_q0.0005_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0.001_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0.01_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0_b004.qs,690,0.06468256465110427,-960000080.0,1280000000.0
uqo_a050_t10_q0.000001_b020.qs,3090,0.06259471332891503,-3840000000.0,1280000000.0
uqo_a050_t10_q0.00001_b020.qs,3090,0.09495863866177932,-3840000000.0,1280000000.0
uqo_a050_t10_q0.00005_b020.qs,3090,0.09952686523878176,-3840000000.0,1280000000.0
uqo_a050_t10_q0.0001_b020.qs,3090,0.1001412389450948,-3840000000.0,1280000000.0
uqo_a050_t10_q0.0005_b020.qs,3090,0.10060861526155379,-3840000000.0,1280000000.0
uqo_a050_t10_q0.001_b020.qs,3090,0.1006764602107172,-3840000000.0,1280000000.0
uqo_a050_t10_q0.01_b020.qs,3090,0.10073299766835336,-3840000000.0,1280000000.0
uqo_a050_t10_q0_b020.qs,3090,0.053637295457424676,-3840000000.0,1280000000.0
uqo_a400_t15_q0.000001_b100.qs,36135,0.03849807098371881,-29440000000.0,1280000000.0
uqo_a400_t15_q0.00001_b100.qs,36135,0.06152087869147622,-29440000000.0,1280000000.0
uqo_a400_t15_q0.00005_b100.qs,36135,0.06567860468634105,-29440000000.0,1280000000.0
uqo_a400_t15_q0.0001_b100.qs,36135,0.06620913126215773,-29440000000.0,1280000000.0
uqo_a400_t15_q0.0005_b100.qs,36135,0.06663243870097128,-29440000000.0,1280000000.0
uqo_a400_t15_q0.001_b100.qs,36135,0.06668540037805613,-29440000000.0,1280000000.0
uqo_a400_t15_q0.01_b100.qs,36135,0.06673408872877547,-29440000000.0,1280000000.0
uqo_a400_t15_q0_b100.qs,36135,0.033656006233726325,-29440000000.0,1280000000.0
uqo_a200_t15_q0.000001_b050.qs,18135,0.039304192968265136,-13440000000.0,1280000000.0
uqo_a200_t15_q0.00001_b050.qs,18135,0.06175841532572753,-13440000000.0,1280000000.0
uqo_a200_t15_q0.00005_b050.qs,18135,0.06578489953491733,-13440000000.0,1280000000.0
uqo_a200_t15_q0.0001_b050.qs,18135,0.06629781491044778,-13440000000.0,1280000000.0
uqo_a200_t15_q0.0005_b050.qs,18135,0.06671145281145709,-13440000000.0,1280000000.0
uqo_a200_t15_q0.001_b050.qs,18135,0.06676213138996126,-13440000000.0,1280000000.0
uqo_a200_t15_q0.01_b050.qs,18135,0.06680613309311176,-13440000000.0,1280000000.0
uqo_a200_t15_q0_b050.qs,18135,0.03397407621051203,-13440000000.0,1280000000.0
uqo_a050_t15_q0.000001_b020.qs,4635,0.04130778960771338,-3840000000.0,1280000000.0
uqo_a050_t15_q0.00001_b020.qs,4635,0.06293423356257906,-3840000000.0,1280000000.0
uqo_a050_t15_q0.00005_b020.qs,4635,0.06629669031723029,-3840000000.0,1280000000.0
uqo_a050_t15_q0.0001_b020.qs,4635,0.06676244167636981,-3840000000.0,1280000000.0
uqo_a050_t15_q0.0005_b020.qs,4635,0.06710421605501897,-3840000000.0,1280000000.0
uqo_a050_t15_q0.001_b020.qs,4635,0.0671528016284544,-3840000000.0,1280000000.0
uqo_a050_t15_q0.01_b020.qs,4635,0.0671930103788837,-3840000000.0,1280000000.0
uqo_a050_t15_q0_b020.qs,4635,0.035789976293590896,-3840000000.0,1280000000.0
uqo_a200_t15_q0.000001_b050.qs,18135,0.03733582822260483,-13440000000.0,1280000000.0
uqo_a200_t15_q0.00001_b050.qs,18135,0.060284796098077825,-13440000000.0,1280000000.0
uqo_a200_t15_q0.00005_b050.qs,18135,0.06547283770486241,-13440000000.0,1280000000.0
uqo_a200_t15_q0.0001_b050.qs,18135,0.06614523189007017,-13440000000.0,1280000000.0
uqo_a200_t15_q0.0005_b050.qs,18135,0.06668189942874406,-13440000000.0,1280000000.0
uqo_a200_t15_q0.001_b050.qs,18135,0.06674549393006356,-13440000000.0,1280000000.0
uqo_a200_t15_q0.01_b050.qs,18135,0.06680405341062455,-13440000000.0,1280000000.0
uqo_a200_t15_q0_b050.qs,18135,0.03397407621051203,-13440000000.0,1280000000.0
uqo_a200_t10_q0.000001_b050.qs,12090,0.05489711020350979,-13440000000.0,1280000000.0
uqo_a200_t10_q0.00001_b050.qs,12090,0.09072996826724607,-13440000000.0,1280000000.0
uqo_a200_t10_q0.00005_b050.qs,12090,0.09835009791682443,-13440000000.0,1280000000.0
uqo_a200_t10_q0.0001_b050.qs,12090,0.09928075753629818,-13440000000.0,1280000000.0
uqo_a200_t10_q0.0005_b050.qs,12090,0.10002474343479784,-13440000000.0,1280000000.0
uqo_a200_t10_q0.001_b050.qs,12090,0.10011413995288965,-13440000000.0,1280000000.0
uqo_a200_t10_q0.01_b050.qs,12090,0.1001949169719919,-13440000000.0,1280000000.0
uqo_a200_t10_q0_b050.qs,12090,0.05094876398778795,-13440000000.0,1280000000.0
uqo_a010_t15_q0.000001_b004.qs,1035,0.05953779866823345,-960000080.0,1280000000.0
uqo_a010_t15_q0.00001_b004.qs,1035,0.06749482401656315,-960000080.0,1280000000.0
uqo_a010_t15_q0.00005_b004.qs,1035,0.06826702478876392,-960000080.0,1280000000.0
uqo_a010_t15_q0.0001_b004.qs,1035,0.06840132057523361,-960000080.0,1280000000.0
uqo_a010_t15_q0.0005_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0.001_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0.01_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0_b004.qs,1035,0.04325443455878238,-960000080.0,1280000000.0
uqo_a050_t10_q0.000001_b020.qs,3090,0.06799592511509037,-3840000000.0,1280000000.0
uqo_a050_t10_q0.00001_b020.qs,3090,0.09501140695557307,-3840000000.0,1280000000.0
uqo_a050_t10_q0.00005_b020.qs,3090,0.09962863266252686,-3840000000.0,1280000000.0
uqo_a050_t10_q0.0001_b020.qs,3090,0.10020154556657337,-3840000000.0,1280000000.0
uqo_a050_t10_q0.0005_b020.qs,3090,0.10065761439150514,-3840000000.0,1280000000.0
uqo_a050_t10_q0.001_b020.qs,3090,0.10070284435761408,-3840000000.0,1280000000.0
uqo_a050_t10_q0.01_b020.qs,3090,0.10075184348756543,-3840000000.0,1280000000.0
uqo_a050_t10_q0_b020.qs,3090,0.053637295457424676,-3840000000.0,1280000000.0
uqo_a050_t10_q0.000001_b020.qs,3090,0.061090816955792944,-3840000000.0,1280000000.0
uqo_a050_t10_q0.00001_b020.qs,3090,0.09211291996075882,-3840000000.0,1280000000.0
uqo_a050_t10_q0.00005_b020.qs,3090,0.09894641400705043,-3840000000.0,1280000000.0
uqo_a050_t10_q0.0001_b020.qs,3090,0.0998736283122836,-3840000000.0,1280000000.0
uqo_a050_t10_q0.0005_b020.qs,3090,0.10052569365702074,-3840000000.0,1280000000.0
uqo_a050_t10_q0.001_b020.qs,3090,0.10065007606382032,-3840000000.0,1280000000.0
uqo_a050_t10_q0.01_b020.qs,3090,0.10074807432372301,-3840000000.0,1280000000.0
uqo_a050_t10_q0_b020.qs,3090,0.053637295457424676,-3840000000.0,1280000000.0
uqo_a400_t10_q0.000001_b100.qs,24090,0.05478075304583584,-29440000000.0,1280000000.0
uqo_a400_t10_q0.00001_b100.qs,24090,0.09157799852534372,-29440000000.0,1280000000.0
uqo_a400_t10_q0.00005_b100.qs,24090,0.09842017482522121,-29440000000.0,1280000000.0
uqo_a400_t10_q0.0001_b100.qs,24090,0.09926255986041856,-29440000000.0,1280000000.0
uqo_a400_t10_q0.0005_b100.qs,24090,0.09993386257403457,-29440000000.0,1280000000.0
uqo_a400_t10_q0.001_b100.qs,24090,0.1000189074844363,-29440000000.0,1280000000.0
uqo_a400_t10_q0.01_b100.qs,24090,0.10009470973134434,-29440000000.0,1280000000.0
uqo_a400_t10_q0_b100.qs,24090,0.05047779693913105,-29440000000.0,1280000000.0
uqo_a050_t15_q0.000001_b020.qs,4635,0.0449994555065046,-3840000000.0,1280000000.0
uqo_a050_t15_q0.00001_b020.qs,4635,0.06324585137840623,-3840000000.0,1280000000.0
uqo_a050_t15_q0.00005_b020.qs,4635,0.06642904412072677,-3840000000.0,1280000000.0
uqo_a050_t15_q0.0001_b020.qs,4635,0.0668160533436089,-3840000000.0,1280000000.0
uqo_a050_t15_q0.0005_b020.qs,4635,0.06714442480544829,-3840000000.0,1280000000.0
uqo_a050_t15_q0.001_b020.qs,4635,0.06717458136827027,-3840000000.0,1280000000.0
uqo_a050_t15_q0.01_b020.qs,4635,0.06720138720188981,-3840000000.0,1280000000.0
uqo_a050_t15_q0_b020.qs,4635,0.035789976293590896,-3840000000.0,1280000000.0
uqo_a400_t10_q0.000001_b100.qs,24090,0.05859028118770431,-29440000000.0,1280000000.0
uqo_a400_t10_q0.00001_b100.qs,24090,0.09276273429759953,-29440000000.0,1280000000.0
uqo_a400_t10_q0.00005_b100.qs,24090,0.09861693810442931,-29440000000.0,1280000000.0
uqo_a400_t10_q0.0001_b100.qs,24090,0.09936137571911291,-29440000000.0,1280000000.0
uqo_a400_t10_q0.0005_b100.qs,24090,0.09995197571323026,-29440000000.0,1280000000.0
uqo_a400_t10_q0.001_b100.qs,24090,0.10002523467689507,-29440000000.0,1280000000.0
uqo_a400_t10_q0.01_b100.qs,24090,0.10009489582524018,-29440000000.0,1280000000.0
uqo_a400_t10_q0_b100.qs,24090,0.05047779693913105,-29440000000.0,1280000000.0
uqo_a400_t15_q0.000001_b100.qs,0,0.0,,
uqo_a400_t15_q0.00001_b100.qs,0,0.0,,
uqo_a400_t15_q0.00005_b100.qs,0,0.0,,
uqo_a400_t15_q0.0001_b100.qs,0,0.0,,
uqo_a400_t15_q0.0005_b100.qs,0,0.0,,
uqo_a400_t15_q0.001_b100.qs,0,0.0,,
uqo_a400_t15_q0.01_b100.qs,0,0.0,,
uqo_a400_t15_q0_b100.qs,36135,0.033656006233726325,-29440000000.0,1280000000.0
uqo_a400_t15_q0.000001_b100.qs,36135,0.03939251954679214,-29440000000.0,1280000000.0
uqo_a400_t15_q0.00001_b100.qs,36135,0.062270557985224954,-29440000000.0,1280000000.0
uqo_a400_t15_q0.00005_b100.qs,36135,0.06583729672866298,-29440000000.0,1280000000.0
uqo_a400_t15_q0.0001_b100.qs,36135,0.06628969035660955,-29440000000.0,1280000000.0
uqo_a400_t15_q0.0005_b100.qs,36135,0.0666474918377169,-29440000000.0,1280000000.0
uqo_a400_t15_q0.001_b100.qs,36135,0.06669350591322684,-29440000000.0,1280000000.0
uqo_a400_t15_q0.01_b100.qs,36135,0.06673472283526842,-29440000000.0,1280000000.0
uqo_a400_t15_q0_b100.qs,36135,0.033656006233726325,-29440000000.0,1280000000.0
uqo_a010_t15_q0.000001_b004.qs,1035,0.05841307145654972,-960000080.0,1280000000.0
uqo_a010_t15_q0.00001_b004.qs,1035,0.06682334508421466,-960000080.0,1280000000.0
uqo_a010_t15_q0.00005_b004.qs,1035,0.06803200716244194,-960000080.0,1280000000.0
uqo_a010_t15_q0.0001_b004.qs,1035,0.06816630294891164,-960000080.0,1280000000.0
uqo_a010_t15_q0.0005_b004.qs,1035,0.06840132057523361,-960000080.0,1280000000.0
uqo_a010_t15_q0.001_b004.qs,1035,0.06840132057523361,-960000080.0,1280000000.0
uqo_a010_t15_q0.01_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0_b004.qs,1035,0.04325443455878238,-960000080.0,1280000000.0
uqo_a010_t10_q0.000001_b004.qs,690,0.0803120870823633,-960000080.0,1280000000.0
uqo_a010_t10_q0.00001_b004.qs,690,0.09828226263134714,-960000080.0,1280000000.0
uqo_a010_t10_q0.00005_b004.qs,690,0.10175548983829359,-960000080.0,1280000000.0
uqo_a010_t10_q0.0001_b004.qs,690,0.1022840244132637,-960000080.0,1280000000.0
uqo_a010_t10_q0.0005_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0.001_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0.01_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0_b004.qs,690,0.06468256465110427,-960000080.0,1280000000.0
uqo_a050_t15_q0.000001_b020.qs,4635,0.04000770667716562,-3840000000.0,1280000000.0
uqo_a050_t15_q0.00001_b020.qs,4635,0.06142808078608107,-3840000000.0,1280000000.0
uqo_a050_t15_q0.00005_b020.qs,4635,0.06611910166950083,-3840000000.0,1280000000.0
uqo_a050_t15_q0.0001_b020.qs,4635,0.06670212855072585,-3840000000.0,1280000000.0
uqo_a050_t15_q0.0005_b020.qs,4635,0.06708746240900676,-3840000000.0,1280000000.0
uqo_a050_t15_q0.001_b020.qs,4635,0.06714945089925195,-3840000000.0,1280000000.0
uqo_a050_t15_q0.01_b020.qs,4635,0.06719803647268736,-3840000000.0,1280000000.0
uqo_a050_t15_q0_b020.qs,4635,0.035789976293590896,-3840000000.0,1280000000.0
uqo_a010_t10_q0.000001_b004.qs,690,0.08854212546404078,-960000080.0,1280000000.0
uqo_a010_t10_q0.00001_b004.qs,690,0.10084943056691625,-960000080.0,1280000000.0
uqo_a010_t10_q0.00005_b004.qs,690,0.1021330145347008,-960000080.0,1280000000.0
uqo_a010_t10_q0.0001_b004.qs,690,0.10235952935254515,-960000080.0,1280000000.0
uqo_a010_t10_q0.0005_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0.001_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0.01_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0_b004.qs,690,0.06468256465110427,-960000080.0,1280000000.0
uqo_a010_t15_q0.000001_b004.qs,1035,0.05858094118963684,-960000080.0,1280000000.0
uqo_a010_t15_q0.00001_b004.qs,1035,0.06678977113759722,-960000080.0,1280000000.0
uqo_a010_t15_q0.00005_b004.qs,1035,0.06816630294891164,-960000080.0,1280000000.0
uqo_a010_t15_q0.0001_b004.qs,1035,0.0683677466286162,-960000080.0,1280000000.0
uqo_a010_t15_q0.0005_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0.001_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0.01_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0_b004.qs,1035,0.04325443455878238,-960000080.0,1280000000.0
uqo_a200_t15_q0.000001_b050.qs,18135,0.03802885504722521,-13440000000.0,1280000000.0
uqo_a200_t15_q0.00001_b050.qs,18135,0.0605329350558942,-13440000000.0,1280000000.0
uqo_a200_t15_q0.00005_b050.qs,18135,0.0655264716216379,-13440000000.0,1280000000.0
uqo_a200_t15_q0.0001_b050.qs,18135,0.06617467581581019,-13440000000.0,1280000000.0
uqo_a200_t15_q0.0005_b050.qs,18135,0.06668824793317871,-13440000000.0,1280000000.0
uqo_a200_t15_q0.001_b050.qs,18135,0.06674713578465873,-13440000000.0,1280000000.0
uqo_a200_t15_q0.01_b050.qs,18135,0.06680471015246262,-13440000000.0,1280000000.0
uqo_a200_t15_q0_b050.qs,18135,0.03397407621051203,-13440000000.0,1280000000.0
uqo_a400_t10_q0.000001_b100.qs,24090,0.05968590899949908,-29440000000.0,1280000000.0
uqo_a400_t10_q0.00001_b100.qs,24090,0.09371373613667246,-29440000000.0,1280000000.0
uqo_a400_t10_q0.00005_b100.qs,24090,0.09880756028507448,-29440000000.0,1280000000.0
uqo_a400_t10_q0.0001_b100.qs,24090,0.09945547719911249,-29440000000.0,1280000000.0
uqo_a400_t10_q0.0005_b100.qs,24090,0.09996977869593289,-29440000000.0,1280000000.0
uqo_a400_t10_q0.001_b100.qs,24090,0.10003640031064585,-29440000000.0,1280000000.0
uqo_a400_t10_q0.01_b100.qs,24090,0.10009607441991387,-29440000000.0,1280000000.0
uqo_a400_t10_q0_b100.qs,24090,0.05047779693913105,-29440000000.0,1280000000.0
uqo_a200_t10_q0.000001_b050.qs,12090,0.0560793360577791,-13440000000.0,1280000000.0
uqo_a200_t10_q0.00001_b050.qs,12090,0.09059230255481265,-13440000000.0,1280000000.0
uqo_a200_t10_q0.00005_b050.qs,12090,0.09821932780358268,-13440000000.0,1280000000.0
uqo_a200_t10_q0.0001_b050.qs,12090,0.09922288375736822,-13440000000.0,1280000000.0
uqo_a200_t10_q0.0005_b050.qs,12090,0.10000972087941601,-13440000000.0,1280000000.0
uqo_a200_t10_q0.001_b050.qs,12090,0.10010231892570395,-13440000000.0,1280000000.0
uqo_a200_t10_q0.01_b050.qs,12090,0.10019220798659517,-13440000000.0,1280000000.0
uqo_a200_t10_q0_b050.qs,12090,0.05094876398778795,-13440000000.0,1280000000.0
uqo_a200_t10_q0.000001_b050.qs,12090,0.059699033090598666,-13440000000.0,1280000000.0
uqo_a200_t10_q0.00001_b050.qs,12090,0.09313776374213223,-13440000000.0,1280000000.0
uqo_a200_t10_q0.00005_b050.qs,12090,0.0987704831961157,-13440000000.0,1280000000.0
uqo_a200_t10_q0.0001_b050.qs,12090,0.09948984195464515,-13440000000.0,1280000000.0
uqo_a200_t10_q0.0005_b050.qs,12090,0.10006340804455105,-13440000000.0,1280000000.0
uqo_a200_t10_q0.001_b050.qs,12090,0.10013531929326402,-13440000000.0,1280000000.0
uqo_a200_t10_q0.01_b050.qs,12090,0.1001959020575907,-13440000000.0,1280000000.0
uqo_a200_t10_q0_b050.qs,12090,0.05094876398778795,-13440000000.0,1280000000.0
uqo_a050_t15_q0.000001_b020.qs,4635,0.040802667180445146,-3840000000.0,1280000000.0
uqo_a050_t15_q0.00001_b020.qs,4635,0.061558759224976334,-3840000000.0,1280000000.0
uqo_a050_t15_q0.00005_b020.qs,4635,0.06603533343943976,-3840000000.0,1280000000.0
uqo_a050_t15_q0.0001_b020.qs,4635,0.06659322985164647,-3840000000.0,1280000000.0
uqo_a050_t15_q0.0005_b020.qs,4635,0.06705395511698234,-3840000000.0,1280000000.0
uqo_a050_t15_q0.001_b020.qs,4635,0.06713437261784096,-3840000000.0,1280000000.0
uqo_a050_t15_q0.01_b020.qs,4635,0.0671997118372886,-3840000000.0,1280000000.0
uqo_a050_t15_q0_b020.qs,4635,0.035789976293590896,-3840000000.0,1280000000.0
uqo_a010_t15_q0.000001_b004.qs,1035,0.054115606289519336,-960000080.0,1280000000.0
uqo_a010_t15_q0.00001_b004.qs,1035,0.06578255273907448,-960000080.0,1280000000.0
uqo_a010_t15_q0.00005_b004.qs,1035,0.06799843321582452,-960000080.0,1280000000.0
uqo_a010_t15_q0.0001_b004.qs,1035,0.06830059873538134,-960000080.0,1280000000.0
uqo_a010_t15_q0.0005_b004.qs,1035,0.06840132057523361,-960000080.0,1280000000.0
uqo_a010_t15_q0.001_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0.01_b004.qs,1035,0.06843489452185104,-960000080.0,1280000000.0
uqo_a010_t15_q0_b004.qs,1035,0.04325443455878238,-960000080.0,1280000000.0
uqo_a010_t10_q0.000001_b004.qs,690,0.08831561064619643,-960000080.0,1280000000.0
uqo_a010_t10_q0.00001_b004.qs,690,0.10047190587050903,-960000080.0,1280000000.0
uqo_a010_t10_q0.00005_b004.qs,690,0.10198200465613792,-960000080.0,1280000000.0
uqo_a010_t10_q0.0001_b004.qs,690,0.1021330145347008,-960000080.0,1280000000.0
uqo_a010_t10_q0.0005_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0.001_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0.01_b004.qs,690,0.10243503429182658,-960000080.0,1280000000.0
uqo_a010_t10_q0_b004.qs,690,0.06468256465110427,-960000080.0,1280000000.0
